"Plot Title: Plug Load Logger51516"
"#","Date Time, GMT+05:00",Voltage V,Current A,Power W,Active Energy Wh,  Line Resume  ,  Line Loss  ,  Host Connected  ,  Stopped  ,
5786,06/19/16 10:39:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5787,06/19/16 10:40:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5788,06/19/16 10:41:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5789,06/19/16 10:42:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5790,06/19/16 10:43:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5791,06/19/16 10:44:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5792,06/19/16 10:45:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5793,06/19/16 10:46:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5794,06/19/16 10:47:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5795,06/19/16 10:48:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5796,06/19/16 10:49:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5797,06/19/16 10:50:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5798,06/19/16 10:51:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5799,06/19/16 10:52:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5800,06/19/16 10:53:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5801,06/19/16 10:54:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5802,06/19/16 10:55:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5803,06/19/16 10:56:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5804,06/19/16 10:57:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5805,06/19/16 10:58:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5806,06/19/16 10:59:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5807,06/19/16 11:00:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5808,06/19/16 11:01:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5809,06/19/16 11:02:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5810,06/19/16 11:03:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5811,06/19/16 11:04:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5812,06/19/16 11:05:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5813,06/19/16 11:06:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5814,06/19/16 11:07:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5815,06/19/16 11:08:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5816,06/19/16 11:09:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5817,06/19/16 11:10:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5818,06/19/16 11:11:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5819,06/19/16 11:12:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5820,06/19/16 11:13:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5821,06/19/16 11:14:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5822,06/19/16 11:15:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5823,06/19/16 11:16:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5824,06/19/16 11:17:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5825,06/19/16 11:18:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5826,06/19/16 11:19:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5827,06/19/16 11:20:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5828,06/19/16 11:21:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5829,06/19/16 11:22:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5830,06/19/16 11:23:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5831,06/19/16 11:24:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5832,06/19/16 11:25:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5833,06/19/16 11:26:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5834,06/19/16 11:27:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5835,06/19/16 11:28:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5836,06/19/16 11:29:57 AM,0.00,0.0000,0.00,0.00000000,,,,,
5837,06/19/16 11:30:04 AM,,,,,,Logged,,,
5838,06/19/16 11:30:57 AM,217.12,1.2297,191.04,2.78237200,,,,,
5839,06/19/16 11:31:57 AM,212.02,1.2257,189.85,3.16658235,,,,,
5840,06/19/16 11:32:57 AM,205.97,1.2245,188.55,3.14637232,,,,,
5841,06/19/16 11:33:57 AM,200.93,1.2273,188.17,3.13800716,,,,,
5842,06/19/16 11:34:57 AM,199.78,1.2267,187.52,3.13882113,,,,,
5843,06/19/16 11:35:57 AM,197.15,1.2234,185.86,3.10470033,,,,,
5844,06/19/16 11:36:57 AM,196.28,1.2170,184.47,3.08049607,,,,,
5845,06/19/16 11:37:57 AM,196.45,1.2125,183.68,3.06469560,,,,,
5846,06/19/16 11:38:57 AM,195.92,1.2090,182.81,3.04896474,,,,,
5847,06/19/16 11:39:57 AM,196.71,1.2015,181.29,3.02903104,,,,,
5848,06/19/16 11:40:57 AM,197.06,1.1979,180.74,3.01441693,,,,,
5849,06/19/16 11:41:57 AM,197.40,1.1930,179.80,3.00249290,,,,,
5850,06/19/16 11:42:57 AM,198.59,1.1917,180.13,2.99368930,,,,,
5851,06/19/16 11:43:57 AM,201.46,1.1870,180.40,2.99750137,,,,,
5852,06/19/16 11:44:57 AM,201.34,1.1826,179.69,2.99765134,,,,,
5853,06/19/16 11:45:57 AM,200.97,1.1779,178.96,2.98315382,,,,,
5854,06/19/16 11:46:57 AM,200.85,1.1758,178.44,2.97583604,,,,,
5855,06/19/16 11:47:57 AM,200.54,1.1723,177.31,2.95856524,,,,,
5856,06/19/16 11:48:57 AM,200.84,1.1695,176.53,2.94544482,,,,,
5857,06/19/16 11:49:57 AM,200.73,1.1660,175.55,2.93017936,,,,,
5858,06/19/16 11:50:57 AM,201.71,1.1644,175.20,2.91920924,,,,,
5859,06/19/16 11:51:57 AM,201.45,1.1619,174.70,2.91282654,,,,,
5860,06/19/16 11:52:57 AM,200.79,1.1577,173.63,2.89974737,,,,,
5861,06/19/16 11:53:57 AM,201.38,1.1572,173.73,2.89422154,,,,,
5862,06/19/16 11:54:57 AM,201.63,1.1546,173.21,2.88357520,,,,,
5863,06/19/16 11:55:57 AM,201.56,1.1534,172.55,2.88050103,,,,,
5864,06/19/16 11:56:57 AM,202.13,1.0891,155.00,2.82965302,,,,,
5865,06/19/16 11:57:57 AM,202.00,1.0881,154.38,2.57561898,,,,,
5866,06/19/16 11:58:57 AM,202.49,1.0865,154.43,2.56635499,,,,,
5867,06/19/16 11:59:57 AM,204.47,1.0859,153.87,2.56521297,,,,,
5868,06/19/16 12:00:57 PM,205.65,1.0859,153.82,2.56183362,,,,,
5869,06/19/16 12:01:57 PM,205.71,1.0850,153.45,2.55909824,,,,,
5870,06/19/16 12:02:57 PM,206.01,1.0850,153.32,2.55207181,,,,,
5871,06/19/16 12:03:57 PM,208.40,1.0870,153.00,2.54666710,,,,,
5872,06/19/16 12:04:57 PM,208.57,1.0868,152.72,2.54633260,,,,,
5873,06/19/16 12:05:57 PM,207.71,1.0828,152.08,2.53810811,,,,,
5874,06/19/16 12:06:57 PM,207.12,1.0823,151.62,2.52813888,,,,,
5875,06/19/16 12:07:57 PM,206.29,1.0803,150.83,2.51944280,,,,,
5876,06/19/16 12:08:57 PM,205.93,1.0783,150.39,2.50736523,,,,,
5877,06/19/16 12:09:57 PM,206.45,1.0789,150.15,2.50228381,,,,,
5878,06/19/16 12:10:57 PM,207.61,1.0798,150.66,2.50204349,,,,,
5879,06/19/16 12:11:57 PM,208.23,1.0774,150.84,2.50912619,,,,,
5880,06/19/16 12:12:57 PM,208.65,1.0763,150.91,2.51343799,,,,,
5881,06/19/16 12:13:57 PM,208.51,1.0747,150.75,2.51272917,,,,,
5882,06/19/16 12:14:57 PM,208.81,1.0749,150.73,2.51089621,,,,,
5883,06/19/16 12:15:57 PM,208.55,1.0733,150.77,2.50926948,,,,,
5884,06/19/16 12:16:57 PM,209.12,1.0727,150.73,2.50574207,,,,,
5885,06/19/16 12:17:57 PM,207.81,1.0712,149.78,2.49977422,,,,,
5886,06/19/16 12:18:57 PM,207.08,1.0703,148.75,2.48477483,,,,,
5887,06/19/16 12:19:57 PM,207.34,1.0701,149.00,2.47824979,,,,,
5888,06/19/16 12:20:57 PM,207.28,1.0688,148.83,2.47752881,,,,,
5889,06/19/16 12:21:57 PM,207.64,1.0675,148.65,2.47573256,,,,,
5890,06/19/16 12:22:57 PM,207.59,1.0676,148.33,2.47091508,,,,,
5891,06/19/16 12:23:57 PM,207.73,1.0669,148.01,2.46813583,,,,,
5892,06/19/16 12:24:57 PM,207.93,1.0672,147.70,2.46101260,,,,,
5893,06/19/16 12:25:57 PM,207.98,1.1299,166.47,2.76007557,,,,,
5894,06/19/16 12:26:57 PM,209.13,1.1301,166.32,2.76715446,,,,,
5895,06/19/16 12:27:57 PM,209.41,1.1272,166.42,2.77027321,,,,,
5896,06/19/16 12:28:57 PM,212.55,0.1059,21.50,2.08444524,,,,,
5897,06/19/16 12:29:56 PM,,,,,Logged,,,,
5898,06/19/16 12:29:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5899,06/19/16 12:30:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5900,06/19/16 12:31:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5901,06/19/16 12:32:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5902,06/19/16 12:33:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5903,06/19/16 12:34:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5904,06/19/16 12:35:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5905,06/19/16 12:36:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5906,06/19/16 12:37:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5907,06/19/16 12:38:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5908,06/19/16 12:39:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5909,06/19/16 12:40:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5910,06/19/16 12:41:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5911,06/19/16 12:42:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5912,06/19/16 12:43:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5913,06/19/16 12:44:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5914,06/19/16 12:45:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5915,06/19/16 12:46:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5916,06/19/16 12:47:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5917,06/19/16 12:48:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5918,06/19/16 12:49:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5919,06/19/16 12:50:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5920,06/19/16 12:51:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5921,06/19/16 12:52:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5922,06/19/16 12:53:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5923,06/19/16 12:54:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5924,06/19/16 12:55:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5925,06/19/16 12:56:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5926,06/19/16 12:57:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5927,06/19/16 12:58:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5928,06/19/16 12:59:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5929,06/19/16 01:00:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5930,06/19/16 01:01:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5931,06/19/16 01:02:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5932,06/19/16 01:03:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5933,06/19/16 01:04:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5934,06/19/16 01:05:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5935,06/19/16 01:06:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5936,06/19/16 01:07:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5937,06/19/16 01:08:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5938,06/19/16 01:09:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5939,06/19/16 01:10:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5940,06/19/16 01:11:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5941,06/19/16 01:12:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5942,06/19/16 01:13:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5943,06/19/16 01:14:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5944,06/19/16 01:15:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5945,06/19/16 01:16:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5946,06/19/16 01:17:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5947,06/19/16 01:18:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5948,06/19/16 01:19:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5949,06/19/16 01:20:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5950,06/19/16 01:21:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5951,06/19/16 01:22:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5952,06/19/16 01:23:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5953,06/19/16 01:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5954,06/19/16 01:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5955,06/19/16 01:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5956,06/19/16 01:27:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5957,06/19/16 01:28:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
5958,06/19/16 01:29:52 PM,,,,,,Logged,,,
5959,06/19/16 01:29:57 PM,217.85,1.1966,181.68,0.20668812,,,,,
5960,06/19/16 01:30:57 PM,213.99,1.1966,183.65,3.08571625,,,,,
5961,06/19/16 01:31:57 PM,205.17,1.1890,180.87,3.03051615,,,,,
5962,06/19/16 01:32:57 PM,199.69,1.1895,180.78,3.01416898,,,,,
5963,06/19/16 01:33:57 PM,197.05,1.1932,180.57,3.01461196,,,,,
5964,06/19/16 01:34:57 PM,197.48,1.1873,179.28,2.99333286,,,,,
5965,06/19/16 01:35:57 PM,194.62,1.1825,177.38,2.96977305,,,,,
5966,06/19/16 01:36:57 PM,192.97,1.1790,176.09,2.94411159,,,,,
5967,06/19/16 01:37:57 PM,192.36,1.1751,175.08,2.92506313,,,,,
5968,06/19/16 01:38:57 PM,193.06,1.1707,174.37,2.90806723,,,,,
5969,06/19/16 01:39:57 PM,192.30,1.1663,173.25,2.89423895,,,,,
5970,06/19/16 01:40:57 PM,192.44,1.1632,172.39,2.87831569,,,,,
5971,06/19/16 01:41:57 PM,199.79,1.1592,173.30,2.87808681,,,,,
5972,06/19/16 01:42:57 PM,201.95,1.1579,173.12,2.88595748,,,,,
5973,06/19/16 01:43:57 PM,203.14,1.1563,172.93,2.87961245,,,,,
5974,06/19/16 01:44:57 PM,202.27,1.1531,172.24,2.87197089,,,,,
5975,06/19/16 01:45:57 PM,204.24,1.1511,172.70,2.87228465,,,,,
5976,06/19/16 01:46:57 PM,204.32,1.1494,172.47,2.87780714,,,,,
5977,06/19/16 01:47:57 PM,205.37,1.1489,172.37,2.87066317,,,,,
5978,06/19/16 01:48:57 PM,203.17,1.1444,170.84,2.84837437,,,,,
5979,06/19/16 01:49:09 PM,,,,,Logged,,,,
5980,06/19/16 01:49:17 PM,,,,,,Logged,,,
5981,06/19/16 01:49:57 PM,202.69,1.1453,170.53,1.86740279,,,,,
5982,06/19/16 01:50:57 PM,203.72,1.1405,169.48,2.84034133,,,,,
5983,06/19/16 01:51:57 PM,202.86,1.1408,169.81,2.82812619,,,,,
5984,06/19/16 01:52:57 PM,199.68,1.1359,168.32,2.81292105,,,,,
5985,06/19/16 01:53:57 PM,198.17,1.1339,167.54,2.79770923,,,,,
5986,06/19/16 01:54:57 PM,196.78,1.1320,166.81,2.78200984,,,,,
5987,06/19/16 01:55:57 PM,196.64,1.1286,165.98,2.77282548,,,,,
5988,06/19/16 01:56:57 PM,198.12,1.1289,166.09,2.76526928,,,,,
5989,06/19/16 01:57:57 PM,196.33,1.1282,165.69,2.75995588,,,,,
5990,06/19/16 01:58:57 PM,195.73,1.1246,164.54,2.74522185,,,,,
5991,06/19/16 01:59:57 PM,195.90,1.1227,164.35,2.73975563,,,,,
5992,06/19/16 02:00:57 PM,195.57,1.1216,164.43,2.73990846,,,,,
5993,06/19/16 02:01:57 PM,196.73,1.1204,165.00,2.74410415,,,,,
5994,06/19/16 02:02:57 PM,197.91,1.1207,165.53,2.75252414,,,,,
5995,06/19/16 02:03:57 PM,199.11,1.0612,149.59,2.53686118,,,,,
5996,06/19/16 02:04:57 PM,199.24,1.0575,148.78,2.47903824,,,,,
5997,06/19/16 02:05:57 PM,201.22,1.0595,148.33,2.47105050,,,,,
5998,06/19/16 02:06:57 PM,201.22,1.0581,147.76,2.46477604,,,,,
5999,06/19/16 02:07:57 PM,201.25,1.0595,147.97,2.45878434,,,,,
6000,06/19/16 02:08:57 PM,200.71,1.0562,146.92,2.45289946,,,,,
6001,06/19/16 02:09:57 PM,200.68,1.0565,146.69,2.44594169,,,,,
6002,06/19/16 02:10:57 PM,200.23,1.0556,146.34,2.43930888,,,,,
6003,06/19/16 02:11:57 PM,200.78,1.0552,146.51,2.43563724,,,,,
6004,06/19/16 02:12:57 PM,204.83,0.0310,1.88,2.32024312,,,,,
6005,06/19/16 02:13:57 PM,204.69,0.0310,1.89,0.03180293,,,,,
6006,06/19/16 02:14:57 PM,204.87,0.0310,1.89,0.03165291,,,,,
6007,06/19/16 02:15:57 PM,204.04,0.0310,1.91,0.03145723,,,,,
6008,06/19/16 02:16:57 PM,203.91,0.0310,1.90,0.03151592,,,,,
6009,06/19/16 02:17:57 PM,201.46,0.0300,1.84,0.03109198,,,,,
6010,06/19/16 02:18:57 PM,198.84,0.0293,1.80,0.03038762,,,,,
6011,06/19/16 02:19:57 PM,197.23,0.0294,1.75,0.02983324,,,,,
6012,06/19/16 02:20:19 PM,,,,,Logged,,,,
6013,06/19/16 02:20:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6014,06/19/16 02:21:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6015,06/19/16 02:22:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6016,06/19/16 02:23:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6017,06/19/16 02:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6018,06/19/16 02:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6019,06/19/16 02:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6020,06/19/16 02:27:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6021,06/19/16 02:28:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6022,06/19/16 02:29:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6023,06/19/16 02:30:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6024,06/19/16 02:31:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6025,06/19/16 02:32:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6026,06/19/16 02:33:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6027,06/19/16 02:34:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6028,06/19/16 02:35:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6029,06/19/16 02:36:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6030,06/19/16 02:37:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6031,06/19/16 02:38:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6032,06/19/16 02:39:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6033,06/19/16 02:40:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6034,06/19/16 02:41:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6035,06/19/16 02:42:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6036,06/19/16 02:43:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6037,06/19/16 02:44:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6038,06/19/16 02:45:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6039,06/19/16 02:46:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6040,06/19/16 02:47:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6041,06/19/16 02:48:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6042,06/19/16 02:49:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6043,06/19/16 02:50:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6044,06/19/16 02:51:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6045,06/19/16 02:52:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6046,06/19/16 02:53:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6047,06/19/16 02:54:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6048,06/19/16 02:55:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6049,06/19/16 02:56:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6050,06/19/16 02:57:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6051,06/19/16 02:58:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6052,06/19/16 02:59:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6053,06/19/16 03:00:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6054,06/19/16 03:01:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6055,06/19/16 03:02:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6056,06/19/16 03:03:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6057,06/19/16 03:04:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6058,06/19/16 03:05:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6059,06/19/16 03:06:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6060,06/19/16 03:07:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6061,06/19/16 03:08:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6062,06/19/16 03:09:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6063,06/19/16 03:10:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6064,06/19/16 03:11:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6065,06/19/16 03:12:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6066,06/19/16 03:13:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6067,06/19/16 03:14:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6068,06/19/16 03:15:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6069,06/19/16 03:16:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6070,06/19/16 03:17:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6071,06/19/16 03:18:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6072,06/19/16 03:19:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6073,06/19/16 03:20:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6074,06/19/16 03:21:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6075,06/19/16 03:22:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6076,06/19/16 03:23:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6077,06/19/16 03:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6078,06/19/16 03:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6079,06/19/16 03:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6080,06/19/16 03:27:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6081,06/19/16 03:28:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6082,06/19/16 03:29:42 PM,,,,,,Logged,,,
6083,06/19/16 03:29:57 PM,217.35,1.2143,186.57,0.72830528,,,,,
6084,06/19/16 03:30:57 PM,211.72,1.1989,184.33,3.10505295,,,,,
6085,06/19/16 03:31:57 PM,205.97,1.1956,183.62,3.06227541,,,,,
6086,06/19/16 03:32:57 PM,199.92,1.1976,183.04,3.05299473,,,,,
6087,06/19/16 03:33:57 PM,192.67,1.2059,182.02,3.03648114,,,,,
6088,06/19/16 03:34:57 PM,187.90,1.2060,179.57,3.00986767,,,,,
6089,06/19/16 03:35:57 PM,185.84,1.2010,177.36,2.97201037,,,,,
6090,06/19/16 03:36:57 PM,186.85,1.1931,176.05,2.94404459,,,,,
6091,06/19/16 03:37:57 PM,188.25,1.1871,175.33,2.92212868,,,,,
6092,06/19/16 03:38:57 PM,189.83,1.1798,174.63,2.91182256,,,,,
6093,06/19/16 03:39:57 PM,194.61,1.1734,175.19,2.91297007,,,,,
6094,06/19/16 03:40:57 PM,195.91,1.1696,175.18,2.91331053,,,,,
6095,06/19/16 03:41:57 PM,195.29,1.1658,174.23,2.90711594,,,,,
6096,06/19/16 03:42:57 PM,193.00,1.1637,173.06,2.88995576,,,,,
6097,06/19/16 03:43:57 PM,193.65,1.1606,173.12,2.88192153,,,,,
6098,06/19/16 03:44:57 PM,194.21,1.1583,173.06,2.88135457,,,,,
6099,06/19/16 03:45:57 PM,195.16,1.1558,173.08,2.87798977,,,,,
6100,06/19/16 03:46:57 PM,195.47,1.1514,172.33,2.87495160,,,,,
6101,06/19/16 03:47:57 PM,197.77,1.1485,171.89,2.86875296,,,,,
6102,06/19/16 03:48:57 PM,199.58,1.1464,171.80,2.85761309,,,,,
6103,06/19/16 03:49:57 PM,199.56,1.1442,171.30,2.85694170,,,,,
6104,06/19/16 03:50:57 PM,200.06,1.1425,171.01,2.84998512,,,,,
6105,06/19/16 03:51:57 PM,199.67,1.1401,170.27,2.84195900,,,,,
6106,06/19/16 03:52:57 PM,199.99,1.1388,169.85,2.83017373,,,,,
6107,06/19/16 03:53:57 PM,199.59,1.1374,169.46,2.82334208,,,,,
6108,06/19/16 03:54:57 PM,198.44,1.1357,168.25,2.80684280,,,,,
6109,06/19/16 03:55:57 PM,198.12,1.1327,167.08,2.79129362,,,,,
6110,06/19/16 03:56:57 PM,197.19,1.1329,166.98,2.77827501,,,,,
6111,06/19/16 03:57:57 PM,197.88,1.1297,167.23,2.77934980,,,,,
6112,06/19/16 03:58:57 PM,198.62,1.1289,167.59,2.78921580,,,,,
6113,06/19/16 03:59:57 PM,197.49,1.1267,167.21,2.78945088,,,,,
6114,06/19/16 04:00:15 PM,,,,,Logged,,,,
6115,06/19/16 04:00:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6116,06/19/16 04:01:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6117,06/19/16 04:02:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
6118,06/19/16 04:03:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
